Item_Visibility,Item_MRP,Outlet_Establishment_Year,Item_Outlet_Sales,antiguedad,producto_barato_caro,visibilidad_por_precio,clasificacion_visibilidad,Item_Fat_Content_Regular,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
0.112321218,123.6046,1997,2988.1104,29,0,0.0009087138989972865,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.034668802,98.5726,2007,1761.7068,19,0,0.0003517083043360934,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0.0,129.0678,2007,3560.6984,19,0,0.0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.072592873,48.5034,2009,874.8612,17,0,0.0014966553478725205,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.059889718,168.5132,2004,2874.9244,22,1,0.0003554007519885682,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.112402118,112.986,1998,113.186,28,0,0.0009948322624041917,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.029529474,132.6626,1998,262.3252,28,0,0.00022259079800938621,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.105736638,104.4648,2009,2181.1608,17,0,0.0010121747995497047,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.044291251,43.3454,1999,503.3448,27,0,0.0010218212543891623,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.100388706,76.0328,1999,1853.5872,27,0,0.001320334197872497,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.070556945,191.2162,1985,7504.2318,41,1,0.0003689904150380564,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.054599767,59.4904,2009,644.4944,17,0,0.0009177912234579024,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.069560905,263.0252,1987,2885.5772,39,1,0.0002644647927270847,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
0.0,125.2678,2004,1017.3424,22,0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.021453493,120.3098,2004,2530.7058,22,0,0.00017831874876360863,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.016276741,109.8596,2009,1617.894,17,0,0.00014815947809749898,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0.056656942,106.2622,1985,2328.9684,41,0,0.0005331805853821961,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.072994847,189.253,1999,1328.271,27,1,0.00038569981453398365,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.165073642,207.727,1998,209.727,28,1,0.0007946662783364704,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.017744999,177.9686,1997,1244.3802,29,1,9.970859466220446e-05,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.047453947,101.7016,2007,1518.024,19,0,0.00046659980767264236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.171422166,139.1838,2002,1685.8056,24,0,0.0012316244131860173,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.021860985,193.3162,1997,3078.6592,29,1,0.00011308408193415761,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.023577298,192.6846,1997,2866.269,29,1,0.00012236212961492512,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.043304681,147.5418,1998,294.2836,28,1,0.0002935078804786169,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.177971115,174.0422,1999,2069.3064,27,1,0.0010225744963003225,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.106894492,260.4594,1998,1046.6376,28,1,0.0004104075030503794,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.127927931,184.8924,1997,4442.2176,29,1,0.0006919047564962107,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.081623275,148.0734,2007,1930.1542,19,1,0.0005512352319862987,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.051596927,128.0678,2002,1780.3492,24,0,0.0004028875876684069,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.067592098,246.0486,2002,7086.1094,24,1,0.0002747103539707196,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
0.054670967,158.6604,1985,316.9208,41,1,0.00034457852747125304,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.012089479,189.853,1987,3415.554,39,1,6.367810358540555e-05,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
0.021250528,216.5824,2002,5241.1776,24,1,9.811752016784374e-05,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.05843345,74.738,1997,1025.332,29,0,0.0007818439080521288,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.05606697,50.7982,2004,473.3838,22,0,0.001103719619986535,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
0.029569276,115.015,1999,2912.875,27,0,0.00025709060557318607,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.0204332,248.9092,2002,5976.2208,24,1,8.209097936114856e-05,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0.055213281,172.4764,1985,687.1056,41,1,0.0003201207875396286,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.1408005,111.4228,2007,2984.1156,19,0,0.0012636596818604452,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.047665717,42.177,1985,1255.033,41,0,0.0011301353107143705,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0.059268885,246.446,2007,3695.19,19,1,0.00024049440851139803,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0.084937098,214.0218,2002,1068.609,24,1,0.00039686189911494995,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.008778413,122.4414,1999,1583.9382,27,0,7.169481074211828e-05,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.0,220.4798,2009,661.1394,17,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0.013834247,62.7168,1999,958.752,27,0,0.00022058279440277564,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.132351411,190.3872,2002,2836.308,24,1,0.000695169691029649,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.082955719,164.0552,1985,5523.4768,41,1,0.0005056573580112059,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0.009893817,50.3034,1999,972.068,27,0,0.00019668286835482291,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.0,111.9886,1997,3002.0922,29,0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.067940657,119.044,2004,1198.44,22,0,0.0005707188686536071,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.094161662,251.9698,1997,4566.0564,29,1,0.0003737021738319433,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.067107448,258.1962,2007,4402.9354,19,1,0.00025990873606970204,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.018321361,255.3698,1985,4819.7262,41,1,7.174443101729336e-05,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.038756864,260.7252,1997,6033.4796,29,1,0.00014865024171042924,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.077254736,257.633,1987,1537.998,39,1,0.0002998635112737887,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.08630486,168.0816,2009,2181.1608,17,1,0.0005134700050451685,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0.128876537,139.1838,1985,4916.933,41,0,0.0009259449519268767,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0.061163967,59.2588,2004,801.6232,22,0,0.0010321499422870526,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.058220302,247.4802,2002,1474.0812,24,1,0.00023525236362343331,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.025519534,238.7538,1999,3605.307,27,1,0.00010688639929500597,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.070133177,109.8912,1987,873.5296,39,0,0.0006382055797006494,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.025947095,46.9376,1987,575.2512,39,0,0.0005527997809858194,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
0.091688111,49.0008,2007,860.2136,19,0,0.0018711553892997667,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.0,40.5138,1985,40.6138,41,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.165101585,87.7882,1985,515.3292,41,0,0.0018806808318202217,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.059417055,237.9248,1999,2133.2232,27,1,0.0002497303980081101,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.036287517,121.2756,2009,2181.1608,17,0,0.0002992153161889119,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.037764269,124.9704,2002,2253.0672,24,0,0.0003021857095760276,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0.024848788,39.9822,2004,746.3618,22,0,0.000621496265838298,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
0.162903525,104.9622,2009,1482.0708,17,0,0.0015520208703704763,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0.016747538,98.6726,2007,1272.3438,19,0,0.00016972835417329633,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.147904328,116.6466,1998,117.8466,28,0,0.0012679694736066032,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.079904068,120.044,1985,4434.228,41,0,0.0006656231715037819,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0.040325274,180.466,1987,719.064,39,1,0.00022345081067901986,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0.06302467,181.6318,1985,1263.0226,41,1,0.000346991385869655,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.021203509,216.3824,2004,6114.7072,22,1,9.799091330903067e-05,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.098765906,196.3768,2004,2167.8448,22,1,0.0005029408056348815,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.012707362,41.0822,1987,942.7728,39,0,0.0003093155186431106,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0.04442649,124.902,1987,1897.53,39,0,0.00035569078157275305,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0.121712459,101.2016,1985,2631.2416,41,0,0.0012026732680115728,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.030769458,141.7154,1987,2978.1234,39,0,0.00021712148432703857,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
0.014614357,147.3102,2009,2332.9632,17,1,9.920804533562508e-05,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0.076868664,62.1194,1985,123.8388,41,0,0.0012374341027118743,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.140292495,108.5228,2002,1989.4104,24,0,0.0012927467315623996,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.070555571,216.0192,2004,2372.9112,22,1,0.00032661712940331225,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0.061409711,94.6436,2007,1607.2412,19,0,0.0006488522308956971,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
0.066555152,80.896,2007,958.752,19,0,0.000822724881329114,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
0.092711708,197.7768,1998,197.0768,28,1,0.000468769380432892,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.017844609,81.396,1987,1198.44,39,0,0.00021923201385817487,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0.025916883,120.244,2002,2277.036,24,0,0.00021553576893649582,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
0.053611144,197.7742,2004,796.2968,22,1,0.0002710724856932805,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.207783483,262.291,1985,525.982,41,1,0.0007921868573454675,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.122837694,208.7638,1997,3105.957,29,1,0.0005884051449532917,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0.141174838,127.0994,2002,2826.9868,24,0,0.0011107435440293187,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.069078149,197.7768,2002,3153.2288,24,1,0.00034927326663188,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.089345074,191.9504,2009,5369.0112,17,1,0.00046545917070243146,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0.058822142,173.5422,1999,3448.844,27,1,0.00033895007669604277,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.071368699,121.3098,1999,1446.1176,27,0,0.000588317670954861,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.068055818,140.7812,2009,1567.2932,17,0,0.00048341552707321716,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0.150122794,154.5314,1985,1396.1826,41,1,0.0009714711314334822,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0.030094192,215.7192,1997,1078.596,29,1,0.0001395063211804976,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.076097035,145.8102,1998,291.6204,28,1,0.000521891026828027,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.025973384,79.6302,2002,554.6114,24,0,0.00032617504414154426,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0.0,244.1828,2002,731.0484,24,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0.053887301,225.6088,2007,4250.4672,19,1,0.00023885283286822145,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.024262772,117.615,2009,1514.695,17,0,0.00020628977596395018,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.034624104,115.0492,1999,4054.722,27,0,0.00030095041078077904,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.044281996,178.5318,2002,3067.3406,24,1,0.00024803422135440296,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.052121825,104.828,1999,2343.616,27,0,0.0004972128152783607,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.135662712,52.064,1987,852.224,39,0,0.0026056913030116776,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.023613955,192.8846,1999,5350.3688,27,1,0.00012242529989434095,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.082152451,179.9002,1985,4119.3046,41,1,0.0004566556957690986,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.02363057,141.7154,1985,425.4462,41,0,0.00016674666267745073,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.164274416,119.8124,2002,2133.2232,24,0,0.001371096948229065,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0.047587685,215.0876,2002,5145.3024,24,1,0.00022124792410162182,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.079952983,62.7826,2009,1162.4868,17,0,0.0012734895177963321,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0.024992442,53.6614,1985,165.7842,41,0,0.00046574338351217077,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.115107028,222.0114,2002,3547.3824,24,1,0.0005184735018111682,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.008604657,123.1756,1985,1211.756,41,0,6.98568304112178e-05,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0.083528446,162.4552,2002,2274.3728,24,1,0.000514162956925971,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0.036731658,177.237,1985,4763.799,41,1,0.00020724599265390411,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0.129337594,238.188,1997,5033.448,29,1,0.0005430063395301191,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,65.0142,1999,1120.5414,27,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.029827665,144.3444,1999,2612.5992,27,1,0.00020664234289657235,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.157718931,168.3474,2007,4548.0798,19,1,0.0009368658559621355,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.008046275,173.7422,2007,5863.0348,19,1,4.631157542611985e-05,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.068753558,127.9678,1985,254.3356,41,0,0.0005372723294453761,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.013199737,108.9254,1985,2713.135,41,0,0.00012118144161049672,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.023971463,54.0272,1997,447.4176,29,0,0.0004436924919299908,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.09468096,86.2882,2009,1631.8758,17,0,0.0010972642841083715,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.014394261,241.3512,2002,5331.7264,24,1,5.964031254039756e-05,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.049396364,146.4734,1999,3563.3616,27,1,0.0003372377783269863,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.024243294,116.0176,1999,1603.2464,27,0,0.00020896220918205512,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.122469209,121.973,1987,2709.806,39,0,0.001004068187221762,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.017730951,239.8538,2007,4086.0146,19,1,7.392399453333655e-05,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
0.035016754,245.3828,2009,1705.7796,17,1,0.00014270256105969935,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0.019417732,153.7972,2002,1402.1748,24,1,0.0001262554324786147,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
0.066358426,195.2478,1985,7168.6686,41,1,0.0003398677270627377,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0.105265475,159.9578,1998,962.7468,28,1,0.0006580827880853575,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0.038736754,37.319,1985,1281.665,41,0,0.0010379901390712505,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0.044991876,107.228,1998,426.112,28,0,0.0004195907412243071,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.05696122,176.337,1997,1764.37,29,1,0.0003230247764224185,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.147255604,93.7436,2007,1701.7848,19,0,0.0015708336782457684,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.077319079,255.433,1997,4357.661,29,1,0.0003026980812972482,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.089135671,146.9102,2004,3207.8244,22,1,0.0006067357542226475,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0.041373331,38.119,2004,732.38,22,0,0.001085372937380309,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0.04403602,173.308,1985,6751.212,41,1,0.00025409109792969746,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0.027041859,77.567,1987,306.268,39,0,0.0003486258202586152,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0.056782237,241.2512,1985,8239.9408,41,1,0.00023536561476170895,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.03922186,97.241,1997,193.082,29,0,0.0004033469421334622,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.021581922,53.3982,2004,1209.7586,22,0,0.0004041694663865074,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.128206001,155.9314,1997,3878.285,29,1,0.0008221948946780444,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.071301323,190.8162,2007,2693.8268,19,1,0.00037366493515749707,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.030765898,43.277,2002,649.155,24,0,0.000710906439910345,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0.053730029,199.0742,2002,4777.7808,24,1,0.00026989950983100775,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.062350672,86.9514,2002,1416.8224,24,0,0.0007170749637153628,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.068163102,140.4812,2007,2422.1804,19,0,0.00048521155855730163,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0.0,263.1884,2009,2914.8724,17,1,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.015309885,197.6084,2002,2380.9008,24,1,7.747588159207808e-05,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0.106538757,222.3772,1985,1556.6404,41,1,0.0004790902889324985,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.061999648,230.001,1985,689.103,41,1,0.0002695625149455872,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.051618281,31.9558,1987,373.5138,39,0,0.0016153024177144682,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.076505799,91.583,2007,539.298,19,0,0.0008353711824246858,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.013091186,114.8834,2009,1612.5676,17,0,0.00011395193735561448,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.022074764,141.418,1985,559.272,41,0,0.0001560958576701693,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.079146113,181.466,1985,179.766,41,1,0.00043614844103027564,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.096337184,125.2678,2007,763.0068,19,0,0.0007690498595808341,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.142425145,189.9872,1998,756.3488,28,1,0.0007496565294925132,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.0,44.7744,2002,181.0976,24,0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.041663111,188.6214,1985,6029.4848,41,1,0.00022088220636682797,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0.019386234,126.8994,1997,3083.9856,29,0,0.00015276852372824457,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.135226962,56.293,1985,113.186,41,0,0.0024021985326772425,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0,73.4696,1987,2087.9488,39,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
0.036729122,179.7976,1999,2535.3664,27,1,0.0002042803797158583,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.045380404,148.4392,1987,1789.6704,39,1,0.00030571711515556537,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
0.069587171,234.6616,1997,4687.232,29,1,0.0002965426426820579,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
